"Step","RoboPianist-repertoire-150-NocturneOp9No2-v0__42__1700128439 - train/return","RoboPianist-repertoire-150-NocturneOp9No2-v0__42__1700128439 - train/return__MIN","RoboPianist-repertoire-150-NocturneOp9No2-v0__42__1700128439 - train/return__MAX","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1700109973.655212--baseline-no-dropQ - train/return","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1700109973.655212--baseline-no-dropQ - train/return__MIN","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1700109973.655212--baseline-no-dropQ - train/return__MAX","RoboPianist-repertoire-150-NocturneOp9No2-v0__200__1700082506 - train/return","RoboPianist-repertoire-150-NocturneOp9No2-v0__200__1700082506 - train/return__MIN","RoboPianist-repertoire-150-NocturneOp9No2-v0__200__1700082506 - train/return__MAX","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-200-1700077505.1347733--baseline-no-dropQ - train/return","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-200-1700077505.1347733--baseline-no-dropQ - train/return__MIN","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-200-1700077505.1347733--baseline-no-dropQ - train/return__MAX","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-88-1700045000.0311573--baseline-no-dropQ - train/return","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-88-1700045000.0311573--baseline-no-dropQ - train/return__MIN","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-88-1700045000.0311573--baseline-no-dropQ - train/return__MAX","RoboPianist-repertoire-150-NocturneOp9No2-v0__88__1700035476 - train/return","RoboPianist-repertoire-150-NocturneOp9No2-v0__88__1700035476 - train/return__MIN","RoboPianist-repertoire-150-NocturneOp9No2-v0__88__1700035476 - train/return__MAX","sacsag-NocturneOp9No2-seed-42-1699797665.8685763--relu-lr5e-4-three-head-clip - train/return","sacsag-NocturneOp9No2-seed-42-1699797665.8685763--relu-lr5e-4-three-head-clip - train/return__MIN","sacsag-NocturneOp9No2-seed-42-1699797665.8685763--relu-lr5e-4-three-head-clip - train/return__MAX","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1699792010.5146313--relu-lr5e-4-one-head-no-clip - train/return","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1699792010.5146313--relu-lr5e-4-one-head-no-clip - train/return__MIN","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1699792010.5146313--relu-lr5e-4-one-head-no-clip - train/return__MAX","sacsag-NocturneOp9No2-seed-200-1699760587.9709177--relu-lr5e-4-three-head-clip - train/return","sacsag-NocturneOp9No2-seed-200-1699760587.9709177--relu-lr5e-4-three-head-clip - train/return__MIN","sacsag-NocturneOp9No2-seed-200-1699760587.9709177--relu-lr5e-4-three-head-clip - train/return__MAX","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-200-1699757746.6513517--relu-lr5e-4-one-head-no-clip - train/return","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-200-1699757746.6513517--relu-lr5e-4-one-head-no-clip - train/return__MIN","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-200-1699757746.6513517--relu-lr5e-4-one-head-no-clip - train/return__MAX"
"1266543","","","","2071.5229728762065","2071.5229728762065","2071.5229728762065","1481.7602393326913","1481.7602393326913","1481.7602393326913","2076.079521064173","2076.079521064173","2076.079521064173","2122.9132146299917","2122.9132146299917","2122.9132146299917","1359.3220618752691","1359.3220618752691","1359.3220618752691","2183.7635146991274","2183.7635146991274","2183.7635146991274","2183.9255440349416","2183.9255440349416","2183.9255440349416","2188.008183450942","2188.008183450942","2188.008183450942","2183.9901478344527","2183.9901478344527","2183.9901478344527"
"1267312","","","","2069.57801129055","2069.57801129055","2069.57801129055","1475.1203474890183","1475.1203474890183","1475.1203474890183","2075.1676099346337","2075.1676099346337","2075.1676099346337","2121.804308477543","2121.804308477543","2121.804308477543","1362.803416924722","1362.803416924722","1362.803416924722","2186.433272520829","2186.433272520829","2186.433272520829","2174.731590861512","2174.731590861512","2174.731590861512","2179.441622613705","2179.441622613705","2179.441622613705","2184.5621649817303","2184.5621649817303","2184.5621649817303"
"1268081","","","","2070.056098709506","2070.056098709506","2070.056098709506","1477.367750639429","1477.367750639429","1477.367750639429","2064.7370817929245","2064.7370817929245","2064.7370817929245","2126.7878244865083","2126.7878244865083","2126.7878244865083","1379.8070198977125","1379.8070198977125","1379.8070198977125","2192.0097960008684","2192.0097960008684","2192.0097960008684","2183.743070489877","2183.743070489877","2183.743070489877","2188.6795693335894","2188.6795693335894","2188.6795693335894","2185.571647887839","2185.571647887839","2185.571647887839"
"1268850","","","","2072.754506173748","2072.754506173748","2072.754506173748","1482.1269017591967","1482.1269017591967","1482.1269017591967","2067.5595631274855","2067.5595631274855","2067.5595631274855","2129.379820952689","2129.379820952689","2129.379820952689","1367.1820186164973","1367.1820186164973","1367.1820186164973","2179.6331023464363","2179.6331023464363","2179.6331023464363","2175.494883735009","2175.494883735009","2175.494883735009","2186.1901137006507","2186.1901137006507","2186.1901137006507","2181.3590529442004","2181.3590529442004","2181.3590529442004"
"1269619","","","","2054.3627157405695","2054.3627157405695","2054.3627157405695","1467.2251144157597","1467.2251144157597","1467.2251144157597","2064.6636772713327","2064.6636772713327","2064.6636772713327","2116.4846838747044","2116.4846838747044","2116.4846838747044","1365.4164519906337","1365.4164519906337","1365.4164519906337","2171.2579082685497","2171.2579082685497","2171.2579082685497","2195.128494034718","2195.128494034718","2195.128494034718","2196.327487861423","2196.327487861423","2196.327487861423","2175.3054298570114","2175.3054298570114","2175.3054298570114"
"1270388","","","","2074.74860831069","2074.74860831069","2074.74860831069","1459.700635681076","1459.700635681076","1459.700635681076","2054.2322299790394","2054.2322299790394","2054.2322299790394","2128.25892810435","2128.25892810435","2128.25892810435","1367.999422384445","1367.999422384445","1367.999422384445","2185.874761481356","2185.874761481356","2185.874761481356","2174.134771849347","2174.134771849347","2174.134771849347","2187.4683583680394","2187.4683583680394","2187.4683583680394","2182.1441329801405","2182.1441329801405","2182.1441329801405"
"1271157","","","","2069.8239563188163","2069.8239563188163","2069.8239563188163","1472.5313424445849","1472.5313424445849","1472.5313424445849","2066.8948435854513","2066.8948435854513","2066.8948435854513","2114.257378179149","2114.257378179149","2114.257378179149","1375.7885056124635","1375.7885056124635","1375.7885056124635","2182.875131584494","2182.875131584494","2182.875131584494","2181.5010447033","2181.5010447033","2181.5010447033","2189.2759699599133","2189.2759699599133","2189.2759699599133","2176.0353604953643","2176.0353604953643","2176.0353604953643"
"1271926","","","","2074.5486703597535","2074.5486703597535","2074.5486703597535","1487.685936067269","1487.685936067269","1487.685936067269","2075.865761284844","2075.865761284844","2075.865761284844","2125.622453243919","2125.622453243919","2125.622453243919","1373.3949609863603","1373.3949609863603","1373.3949609863603","2187.093747324425","2187.093747324425","2187.093747324425","2183.016484490299","2183.016484490299","2183.016484490299","2195.1128705587457","2195.1128705587457","2195.1128705587457","2179.826120280529","2179.826120280529","2179.826120280529"
"1272695","","","","2069.8848842216635","2069.8848842216635","2069.8848842216635","1485.7940050491206","1485.7940050491206","1485.7940050491206","2075.0264225670035","2075.0264225670035","2075.0264225670035","2125.938609124833","2125.938609124833","2125.938609124833","1366.7753362718463","1366.7753362718463","1366.7753362718463","2184.151290927408","2184.151290927408","2184.151290927408","2183.963605996355","2183.963605996355","2183.963605996355","2189.7314123867945","2189.7314123867945","2189.7314123867945","2181.2112593220536","2181.2112593220536","2181.2112593220536"
"1273464","","","","2068.306309146124","2068.306309146124","2068.306309146124","1490.284997714882","1490.284997714882","1490.284997714882","2066.922872076435","2066.922872076435","2066.922872076435","2123.73114097976","2123.73114097976","2123.73114097976","1375.121111395623","1375.121111395623","1375.121111395623","2181.310116262962","2181.310116262962","2181.310116262962","2170.0298486242746","2170.0298486242746","2170.0298486242746","2193.6835279883785","2193.6835279883785","2193.6835279883785","2183.0502104941584","2183.0502104941584","2183.0502104941584"
"1274233","","","","2057.9859226602093","2057.9859226602093","2057.9859226602093","1487.956097333809","1487.956097333809","1487.956097333809","2078.3467040479522","2078.3467040479522","2078.3467040479522","2123.2699060007944","2123.2699060007944","2123.2699060007944","1369.327741447706","1369.327741447706","1369.327741447706","2188.9613241288857","2188.9613241288857","2188.9613241288857","2177.449253333922","2177.449253333922","2177.449253333922","2188.3983581715584","2188.3983581715584","2188.3983581715584","2171.863511089887","2171.863511089887","2171.863511089887"
"1275002","","","","2080.7104361541733","2080.7104361541733","2080.7104361541733","1485.3097175885907","1485.3097175885907","1485.3097175885907","2061.5032475276425","2061.5032475276425","2061.5032475276425","2123.408984850015","2123.408984850015","2123.408984850015","1365.1954375166235","1365.1954375166235","1365.1954375166235","2182.8079950688316","2182.8079950688316","2182.8079950688316","2174.8455050449734","2174.8455050449734","2174.8455050449734","2186.065221958447","2186.065221958447","2186.065221958447","2175.192719172888","2175.192719172888","2175.192719172888"
"1275771","","","","2075.964788871475","2075.964788871475","2075.964788871475","1487.4318782376567","1487.4318782376567","1487.4318782376567","2066.041611964575","2066.041611964575","2066.041611964575","2123.0813540857584","2123.0813540857584","2123.0813540857584","1351.8896983948725","1351.8896983948725","1351.8896983948725","2180.465435094206","2180.465435094206","2180.465435094206","2178.348836862548","2178.348836862548","2178.348836862548","2185.50396316468","2185.50396316468","2185.50396316468","2182.2828616981947","2182.2828616981947","2182.2828616981947"
"1276540","","","","2063.8506251067647","2063.8506251067647","2063.8506251067647","1486.2233038196653","1486.2233038196653","1486.2233038196653","2065.392263685672","2065.392263685672","2065.392263685672","2130.328376967753","2130.328376967753","2130.328376967753","1351.835691679932","1351.835691679932","1351.835691679932","2185.242686221039","2185.242686221039","2185.242686221039","2176.779088598919","2176.779088598919","2176.779088598919","2185.1393978277606","2185.1393978277606","2185.1393978277606","2188.7746790473107","2188.7746790473107","2188.7746790473107"
"1277309","","","","2076.723312285718","2076.723312285718","2076.723312285718","1485.7342056747887","1485.7342056747887","1485.7342056747887","2074.4122727714553","2074.4122727714553","2074.4122727714553","2124.026771789564","2124.026771789564","2124.026771789564","1419.5899960944057","1419.5899960944057","1419.5899960944057","2181.7493897308605","2181.7493897308605","2181.7493897308605","2185.3028792519003","2185.3028792519003","2185.3028792519003","2182.9601076151434","2182.9601076151434","2182.9601076151434","2176.731562120634","2176.731562120634","2176.731562120634"
"1278078","","","","2081.8914483228637","2081.8914483228637","2081.8914483228637","1486.8381542633356","1486.8381542633356","1486.8381542633356","2079.434352508039","2079.434352508039","2079.434352508039","2121.955999486635","2121.955999486635","2121.955999486635","1362.7826963961675","1362.7826963961675","1362.7826963961675","2189.629899751755","2189.629899751755","2189.629899751755","2175.943560528989","2175.943560528989","2175.943560528989","2185.44561084496","2185.44561084496","2185.44561084496","2169.296054926377","2169.296054926377","2169.296054926377"
"1278847","","","","2073.2058935470227","2073.2058935470227","2073.2058935470227","1487.8232948458615","1487.8232948458615","1487.8232948458615","2067.920011256636","2067.920011256636","2067.920011256636","2128.1147917018407","2128.1147917018407","2128.1147917018407","1427.2166636754034","1427.2166636754034","1427.2166636754034","2193.525612202315","2193.525612202315","2193.525612202315","2190.148633736666","2190.148633736666","2190.148633736666","2173.8242779642014","2173.8242779642014","2173.8242779642014","2172.141901989447","2172.141901989447","2172.141901989447"
"1279616","","","","2065.083870562602","2065.083870562602","2065.083870562602","1484.3754081552474","1484.3754081552474","1484.3754081552474","2078.81277955329","2078.81277955329","2078.81277955329","2127.7536369787217","2127.7536369787217","2127.7536369787217","1437.9559532120948","1437.9559532120948","1437.9559532120948","2193.8219091027877","2193.8219091027877","2193.8219091027877","2182.0112800143766","2182.0112800143766","2182.0112800143766","2184.2266819335973","2184.2266819335973","2184.2266819335973","2183.4094313265664","2183.4094313265664","2183.4094313265664"
"1280385","","","","2068.4377158551906","2068.4377158551906","2068.4377158551906","1490.6847422129647","1490.6847422129647","1490.6847422129647","2074.570313482733","2074.570313482733","2074.570313482733","2122.69806941084","2122.69806941084","2122.69806941084","1441.7240253913233","1441.7240253913233","1441.7240253913233","2191.4218472757475","2191.4218472757475","2191.4218472757475","2186.163877581761","2186.163877581761","2186.163877581761","2191.4182092898423","2191.4182092898423","2191.4182092898423","2174.8487794452153","2174.8487794452153","2174.8487794452153"
"1281154","","","","2061.397099991916","2061.397099991916","2061.397099991916","1486.4028827216634","1486.4028827216634","1486.4028827216634","2072.0601949120523","2072.0601949120523","2072.0601949120523","2120.965818866824","2120.965818866824","2120.965818866824","1437.24678259439","1437.24678259439","1437.24678259439","2185.7915442422104","2185.7915442422104","2185.7915442422104","2179.380353303053","2179.380353303053","2179.380353303053","2183.18432370204","2183.18432370204","2183.18432370204","2174.9880363987536","2174.9880363987536","2174.9880363987536"
"1281923","","","","2059.41420486836","2059.41420486836","2059.41420486836","1486.7834712257236","1486.7834712257236","1486.7834712257236","2073.007162747873","2073.007162747873","2073.007162747873","2122.832820966078","2122.832820966078","2122.832820966078","1436.3468642586931","1436.3468642586931","1436.3468642586931","2182.453928027583","2182.453928027583","2182.453928027583","2180.6628685843466","2180.6628685843466","2180.6628685843466","2182.7876126082083","2182.7876126082083","2182.7876126082083","2178.06496296557","2178.06496296557","2178.06496296557"
"1282692","","","","2073.5152639576168","2073.5152639576168","2073.5152639576168","1487.981642098557","1487.981642098557","1487.981642098557","2064.150231472717","2064.150231472717","2064.150231472717","2129.049608774068","2129.049608774068","2129.049608774068","1439.0777024220797","1439.0777024220797","1439.0777024220797","2185.485791297556","2185.485791297556","2185.485791297556","2185.6053438840513","2185.6053438840513","2185.6053438840513","2182.899332596111","2182.899332596111","2182.899332596111","2185.4674043574423","2185.4674043574423","2185.4674043574423"
"1283461","","","","2076.7739991734315","2076.7739991734315","2076.7739991734315","1491.0468104585332","1491.0468104585332","1491.0468104585332","2044.3870358678487","2044.3870358678487","2044.3870358678487","2129.1800959953252","2129.1800959953252","2129.1800959953252","1443.1486815790306","1443.1486815790306","1443.1486815790306","2189.60014770619","2189.60014770619","2189.60014770619","2183.3493590637627","2183.3493590637627","2183.3493590637627","2191.4737345228623","2191.4737345228623","2191.4737345228623","2175.0468516891506","2175.0468516891506","2175.0468516891506"
"1284230","","","","2075.3537955380934","2075.3537955380934","2075.3537955380934","1487.0713454949314","1487.0713454949314","1487.0713454949314","2053.6336511556146","2053.6336511556146","2053.6336511556146","2126.40869531569","2126.40869531569","2126.40869531569","1426.5516612668366","1426.5516612668366","1426.5516612668366","2186.1832518341316","2186.1832518341316","2186.1832518341316","2184.709427834854","2184.709427834854","2184.709427834854","2177.102494677048","2177.102494677048","2177.102494677048","2180.2074304974326","2180.2074304974326","2180.2074304974326"
"1284999","","","","2060.7153729929223","2060.7153729929223","2060.7153729929223","1488.4495039905498","1488.4495039905498","1488.4495039905498","2059.931315106626","2059.931315106626","2059.931315106626","2131.7140842275203","2131.7140842275203","2131.7140842275203","1436.0820034944031","1436.0820034944031","1436.0820034944031","2190.673990263919","2190.673990263919","2190.673990263919","2185.598086768308","2185.598086768308","2185.598086768308","2180.4212080206753","2180.4212080206753","2180.4212080206753","2185.396085684873","2185.396085684873","2185.396085684873"
"1285768","","","","2082.712571803474","2082.712571803474","2082.712571803474","1482.0038764491069","1482.0038764491069","1482.0038764491069","2046.8805996194762","2046.8805996194762","2046.8805996194762","2124.978386776866","2124.978386776866","2124.978386776866","1356.060491476144","1356.060491476144","1356.060491476144","2189.1807404949745","2189.1807404949745","2189.1807404949745","2177.834567909648","2177.834567909648","2177.834567909648","2181.989772216537","2181.989772216537","2181.989772216537","2181.861489380505","2181.861489380505","2181.861489380505"
"1286537","","","","2067.3672762359456","2067.3672762359456","2067.3672762359456","1486.0431205902123","1486.0431205902123","1486.0431205902123","2048.6515624104345","2048.6515624104345","2048.6515624104345","2117.718854583176","2117.718854583176","2117.718854583176","1352.837598877813","1352.837598877813","1352.837598877813","2186.8655196010363","2186.8655196010363","2186.8655196010363","2176.5339400994394","2176.5339400994394","2176.5339400994394","2191.336244257252","2191.336244257252","2191.336244257252","2181.100208590279","2181.100208590279","2181.100208590279"
"1287306","","","","2083.7950920716376","2083.7950920716376","2083.7950920716376","1490.1648122645536","1490.1648122645536","1490.1648122645536","2065.317066596678","2065.317066596678","2065.317066596678","2113.8691352467185","2113.8691352467185","2113.8691352467185","1361.4775435600816","1361.4775435600816","1361.4775435600816","2188.960356448448","2188.960356448448","2188.960356448448","2177.0233424650983","2177.0233424650983","2177.0233424650983","2182.641541750945","2182.641541750945","2182.641541750945","2184.429257289478","2184.429257289478","2184.429257289478"
