"Step","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-44-1699883196.667999--dipo-clipaction-NocturneOp9No2 - train/return","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-44-1699883196.667999--dipo-clipaction-NocturneOp9No2 - train/return__MIN","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-44-1699883196.667999--dipo-clipaction-NocturneOp9No2 - train/return__MAX","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-43-1699883171.8948--dipo-clipaction-NocturneOp9No2 - train/return","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-43-1699883171.8948--dipo-clipaction-NocturneOp9No2 - train/return__MIN","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-43-1699883171.8948--dipo-clipaction-NocturneOp9No2 - train/return__MAX","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1699883098.0656614--dipo-clipaction-NocturneOp9No2 - train/return","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1699883098.0656614--dipo-clipaction-NocturneOp9No2 - train/return__MIN","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1699883098.0656614--dipo-clipaction-NocturneOp9No2 - train/return__MAX"
"715170","2185.3410933802543","2185.3410933802543","2185.3410933802543","2183.710793296561","2183.710793296561","2183.710793296561","2193.4136641103646","2193.4136641103646","2193.4136641103646"
"715939","2179.7404698517744","2179.7404698517744","2179.7404698517744","2176.53330072715","2176.53330072715","2176.53330072715","2201.3940851380253","2201.3940851380253","2201.3940851380253"
"716708","2181.821405844951","2181.821405844951","2181.821405844951","2184.8066886056818","2184.8066886056818","2184.8066886056818","2184.4082024570243","2184.4082024570243","2184.4082024570243"
"717477","2188.4715204100926","2188.4715204100926","2188.4715204100926","2189.0257298535475","2189.0257298535475","2189.0257298535475","2181.6812764665056","2181.6812764665056","2181.6812764665056"
"718246","2174.7396707341068","2174.7396707341068","2174.7396707341068","2196.704303299091","2196.704303299091","2196.704303299091","2191.975474164892","2191.975474164892","2191.975474164892"
"719015","2186.2996528171893","2186.2996528171893","2186.2996528171893","2186.105461147918","2186.105461147918","2186.105461147918","2198.042143232069","2198.042143232069","2198.042143232069"
"719784","2179.3391770799585","2179.3391770799585","2179.3391770799585","2196.12959341987","2196.12959341987","2196.12959341987","2182.922386421394","2182.922386421394","2182.922386421394"
"720553","2172.6026818977634","2172.6026818977634","2172.6026818977634","2187.2722166720173","2187.2722166720173","2187.2722166720173","2179.401731228813","2179.401731228813","2179.401731228813"
"721322","2172.7235605316732","2172.7235605316732","2172.7235605316732","2186.760038658178","2186.760038658178","2186.760038658178","2197.519336123931","2197.519336123931","2197.519336123931"
"722091","2176.5926256853454","2176.5926256853454","2176.5926256853454","2176.706929540477","2176.706929540477","2176.706929540477","2189.688441198395","2189.688441198395","2189.688441198395"
"722860","2178.211002454587","2178.211002454587","2178.211002454587","2182.8217269747265","2182.8217269747265","2182.8217269747265","2193.4018950945333","2193.4018950945333","2193.4018950945333"
"723629","2178.689324410016","2178.689324410016","2178.689324410016","2189.6251519946795","2189.6251519946795","2189.6251519946795","2190.386488536572","2190.386488536572","2190.386488536572"
"724398","2181.1883109938476","2181.1883109938476","2181.1883109938476","2188.184944154931","2188.184944154931","2188.184944154931","2191.7202330040286","2191.7202330040286","2191.7202330040286"
"725167","2178.5804912537014","2178.5804912537014","2178.5804912537014","2188.6242909303082","2188.6242909303082","2188.6242909303082","2181.4687963985307","2181.4687963985307","2181.4687963985307"
"725936","2179.536082216622","2179.536082216622","2179.536082216622","2190.235093294637","2190.235093294637","2190.235093294637","2196.3366873493414","2196.3366873493414","2196.3366873493414"
"726705","2174.129899606414","2174.129899606414","2174.129899606414","2182.278767364545","2182.278767364545","2182.278767364545","2183.618340397912","2183.618340397912","2183.618340397912"
"727474","2183.9831779525402","2183.9831779525402","2183.9831779525402","2184.3145023129973","2184.3145023129973","2184.3145023129973","2191.532203612679","2191.532203612679","2191.532203612679"
"728243","2186.523955031981","2186.523955031981","2186.523955031981","2192.450463166993","2192.450463166993","2192.450463166993","2194.5845246878116","2194.5845246878116","2194.5845246878116"
"729012","2200.378133835644","2200.378133835644","2200.378133835644","2194.8843299268747","2194.8843299268747","2194.8843299268747","2194.755057095548","2194.755057095548","2194.755057095548"
"729781","2188.3255025121202","2188.3255025121202","2188.3255025121202","2188.46514510033","2188.46514510033","2188.46514510033","2189.94447639762","2189.94447639762","2189.94447639762"
"730550","2173.942385853406","2173.942385853406","2173.942385853406","2183.754436324617","2183.754436324617","2183.754436324617","2190.5598140379143","2190.5598140379143","2190.5598140379143"
"731319","2184.186427316776","2184.186427316776","2184.186427316776","2193.3915837744","2193.3915837744","2193.3915837744","2184.506724642402","2184.506724642402","2184.506724642402"
"732088","2176.385590264139","2176.385590264139","2176.385590264139","2183.9921877672405","2183.9921877672405","2183.9921877672405","2195.578570794474","2195.578570794474","2195.578570794474"
"732857","2187.3720813238288","2187.3720813238288","2187.3720813238288","2184.1953197904813","2184.1953197904813","2184.1953197904813","2183.072467987655","2183.072467987655","2183.072467987655"
"733626","2185.9761340372042","2185.9761340372042","2185.9761340372042","2187.870704350147","2187.870704350147","2187.870704350147","2195.6248603173312","2195.6248603173312","2195.6248603173312"
"734395","2193.0284188493056","2193.0284188493056","2193.0284188493056","2194.2719540667213","2194.2719540667213","2194.2719540667213","2186.9119651313954","2186.9119651313954","2186.9119651313954"
"735164","2188.7941394059935","2188.7941394059935","2188.7941394059935","2180.7770981340536","2180.7770981340536","2180.7770981340536","2194.464771804617","2194.464771804617","2194.464771804617"
"735933","2189.6609866950366","2189.6609866950366","2189.6609866950366","2192.512040059007","2192.512040059007","2192.512040059007","2196.1482254057","2196.1482254057","2196.1482254057"
"736702","2183.0990601237","2183.0990601237","2183.0990601237","2196.7395059845066","2196.7395059845066","2196.7395059845066","2195.770572803375","2195.770572803375","2195.770572803375"
"737471","2179.7053745804715","2179.7053745804715","2179.7053745804715","2194.438592062765","2194.438592062765","2194.438592062765","2196.367832652739","2196.367832652739","2196.367832652739"
"738240","2185.832356858094","2185.832356858094","2185.832356858094","2189.401625716428","2189.401625716428","2189.401625716428","2197.1657915705136","2197.1657915705136","2197.1657915705136"
"739009","2194.5615538439915","2194.5615538439915","2194.5615538439915","2183.0891221702846","2183.0891221702846","2183.0891221702846","2186.0324537377865","2186.0324537377865","2186.0324537377865"
"739778","2186.039523841043","2186.039523841043","2186.039523841043","2180.548067397577","2180.548067397577","2180.548067397577","2189.1419421423675","2189.1419421423675","2189.1419421423675"
"740547","2186.5384708410747","2186.5384708410747","2186.5384708410747","2189.746185179482","2189.746185179482","2189.746185179482","2189.3946912024903","2189.3946912024903","2189.3946912024903"
"741316","2188.4031384684044","2188.4031384684044","2188.4031384684044","2195.73815010735","2195.73815010735","2195.73815010735","2198.854777808062","2198.854777808062","2198.854777808062"
"742085","2173.351679370588","2173.351679370588","2173.351679370588","2186.5055819482263","2186.5055819482263","2186.5055819482263","2187.7221133844796","2187.7221133844796","2187.7221133844796"
"742854","2182.088645942909","2182.088645942909","2182.088645942909","2188.7624704681316","2188.7624704681316","2188.7624704681316","2194.499884958267","2194.499884958267","2194.499884958267"
"743623","2181.207769776169","2181.207769776169","2181.207769776169","2186.699542334343","2186.699542334343","2186.699542334343","2196.209073020443","2196.209073020443","2196.209073020443"
"744392","2188.718800879245","2188.718800879245","2188.718800879245","2179.3853516528934","2179.3853516528934","2179.3853516528934","2176.610744786651","2176.610744786651","2176.610744786651"
"745161","2187.3379729296157","2187.3379729296157","2187.3379729296157","2197.6232467060117","2197.6232467060117","2197.6232467060117","2200.820776164691","2200.820776164691","2200.820776164691"
"745930","2175.5624558383447","2175.5624558383447","2175.5624558383447","2181.9376120810066","2181.9376120810066","2181.9376120810066","2191.992360338284","2191.992360338284","2191.992360338284"
"746699","2200.8864765869293","2200.8864765869293","2200.8864765869293","2193.7964891112106","2193.7964891112106","2193.7964891112106","2195.007046189263","2195.007046189263","2195.007046189263"
"747468","2177.5419890615904","2177.5419890615904","2177.5419890615904","2187.391798308052","2187.391798308052","2187.391798308052","2194.951867669989","2194.951867669989","2194.951867669989"
"748237","2180.2133640012344","2180.2133640012344","2180.2133640012344","2177.2498815958247","2177.2498815958247","2177.2498815958247","2192.859131192234","2192.859131192234","2192.859131192234"
"749006","2170.6664330400745","2170.6664330400745","2170.6664330400745","2187.8527791393453","2187.8527791393453","2187.8527791393453","2186.566531104613","2186.566531104613","2186.566531104613"
"749775","2178.559194588635","2178.559194588635","2178.559194588635","2188.236672694036","2188.236672694036","2188.236672694036","2199.103117776004","2199.103117776004","2199.103117776004"
"750544","2184.813651589332","2184.813651589332","2184.813651589332","2181.0084891703896","2181.0084891703896","2181.0084891703896","2187.210142441661","2187.210142441661","2187.210142441661"
"751313","2178.9066770126146","2178.9066770126146","2178.9066770126146","2183.2374537853907","2183.2374537853907","2183.2374537853907","2190.072000926784","2190.072000926784","2190.072000926784"
"752082","2174.2080169055316","2174.2080169055316","2174.2080169055316","2186.755305390098","2186.755305390098","2186.755305390098","2197.71821941189","2197.71821941189","2197.71821941189"
"752851","2187.0495438881126","2187.0495438881126","2187.0495438881126","2193.3164535190995","2193.3164535190995","2193.3164535190995","2187.663970901061","2187.663970901061","2187.663970901061"
"753620","2192.8903933758106","2192.8903933758106","2192.8903933758106","2181.767701043253","2181.767701043253","2181.767701043253","2174.318344494023","2174.318344494023","2174.318344494023"
"754389","2182.52748013426","2182.52748013426","2182.52748013426","2173.5088531253905","2173.5088531253905","2173.5088531253905","2191.148872608371","2191.148872608371","2191.148872608371"
"755158","2186.092573668027","2186.092573668027","2186.092573668027","2188.9183394556076","2188.9183394556076","2188.9183394556076","2178.898077459492","2178.898077459492","2178.898077459492"
"755927","2182.47239649637","2182.47239649637","2182.47239649637","2180.230132769921","2180.230132769921","2180.230132769921","2183.1378900008867","2183.1378900008867","2183.1378900008867"
"756696","2179.7689236670126","2179.7689236670126","2179.7689236670126","2194.5793933621844","2194.5793933621844","2194.5793933621844","2203.843449559506","2203.843449559506","2203.843449559506"
"757465","2178.9211223270813","2178.9211223270813","2178.9211223270813","2193.2931061201293","2193.2931061201293","2193.2931061201293","2188.5653694079147","2188.5653694079147","2188.5653694079147"
"758234","2175.51496834936","2175.51496834936","2175.51496834936","2185.999304151174","2185.999304151174","2185.999304151174","2179.7616400964866","2179.7616400964866","2179.7616400964866"
"759003","2186.996777766086","2186.996777766086","2186.996777766086","2182.0532000096946","2182.0532000096946","2182.0532000096946","2198.49836615608","2198.49836615608","2198.49836615608"
"759772","2188.209170485222","2188.209170485222","2188.209170485222","2189.4502062737074","2189.4502062737074","2189.4502062737074","2179.713533765727","2179.713533765727","2179.713533765727"
"760541","2184.258247714728","2184.258247714728","2184.258247714728","2190.287648416403","2190.287648416403","2190.287648416403","2176.1335366051476","2176.1335366051476","2176.1335366051476"
"761310","2192.25426049686","2192.25426049686","2192.25426049686","2174.478009939331","2174.478009939331","2174.478009939331","2199.6992349975985","2199.6992349975985","2199.6992349975985"
"762079","2186.761981674751","2186.761981674751","2186.761981674751","2171.739990813825","2171.739990813825","2171.739990813825","2179.354479098846","2179.354479098846","2179.354479098846"
"762848","2192.3490519310594","2192.3490519310594","2192.3490519310594","2193.4392678528684","2193.4392678528684","2193.4392678528684","2191.7580128013283","2191.7580128013283","2191.7580128013283"
"763617","2177.43077551166","2177.43077551166","2177.43077551166","2190.9298642440313","2190.9298642440313","2190.9298642440313","2186.350684024551","2186.350684024551","2186.350684024551"
"764386","2194.154297126737","2194.154297126737","2194.154297126737","2190.76307408982","2190.76307408982","2190.76307408982","2192.923529587531","2192.923529587531","2192.923529587531"
"765155","2170.992279025597","2170.992279025597","2170.992279025597","2190.0432650784433","2190.0432650784433","2190.0432650784433","2184.504858294546","2184.504858294546","2184.504858294546"
"765924","2182.9439469272597","2182.9439469272597","2182.9439469272597","2168.1546991700666","2168.1546991700666","2168.1546991700666","2186.2264801004635","2186.2264801004635","2186.2264801004635"
"766693","2183.7937609916303","2183.7937609916303","2183.7937609916303","2182.3548728613514","2182.3548728613514","2182.3548728613514","2187.007895082207","2187.007895082207","2187.007895082207"
"767462","2186.481046491775","2186.481046491775","2186.481046491775","2182.142519875342","2182.142519875342","2182.142519875342","2197.4774128354343","2197.4774128354343","2197.4774128354343"
"768231","2197.498068530897","2197.498068530897","2197.498068530897","2196.7984205916637","2196.7984205916637","2196.7984205916637","2190.6546042216232","2190.6546042216232","2190.6546042216232"
"769000","2175.522912377683","2175.522912377683","2175.522912377683","2180.854558858635","2180.854558858635","2180.854558858635","2192.8503785602497","2192.8503785602497","2192.8503785602497"
